 TIME                    	AmbientTemperature       	TotalSolarRadiation      	BeamSolarRadiation       	DiffuseSolarRadiation    	IncidentAngle            	
 HOURS              	°C                  	KJ/hr.m2            	KJ/hr.m2            	KJ/hr.m2            	Degree              	
  +1.7185000000000000E+04	  +4.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7186000000000000E+04	  +4.9333333969116211E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7187000000000000E+04	  +5.1979165077209473E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7188000000000000E+04	  +5.4499998092651367E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7189000000000000E+04	  +5.6937503814697266E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7190000000000000E+04	  +5.9499998092651367E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7191000000000000E+04	  +6.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7192000000000000E+04	  +6.5107140541076660E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7193000000000000E+04	  +6.7242856025695801E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4816299438476562E+01	
  +1.7194000000000000E+04	  +7.3400001525878906E+00	  +4.0074941873550415E+01	  +0.0000000000000000E+00	  +3.9293678283691406E+01	  +5.8457473754882812E+01	
  +1.7195000000000000E+04	  +8.0500001907348633E+00	  +7.3470730662345886E+01	  +0.0000000000000000E+00	  +7.2038414001464844E+01	  +5.0088394165039062E+01	
  +1.7196000000000000E+04	  +8.5500001907348633E+00	  +1.2356441378593445E+02	  +0.0000000000000000E+00	  +1.2115551757812500E+02	  +4.5025135040283203E+01	
  +1.7197000000000000E+04	  +9.3416671752929688E+00	  +4.1553409671783447E+02	  +9.6281578063964844E+01	  +3.1423941040039062E+02	  +4.4417167663574219E+01	
  +1.7198000000000000E+04	  +9.7005748748779297E+00	  +6.9108618211746216E+02	  +3.2083432006835938E+02	  +3.6497833251953125E+02	  +4.8432975769042969E+01	
  +1.7199000000000000E+04	  +9.7974653244018555E+00	  +6.3451997160911560E+01	  +0.0000000000000000E+00	  +6.2214996337890625E+01	  +5.6085556030273438E+01	
  +1.7200000000000000E+04	  +9.7897586822509766E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3466457366943359E+01	
  +1.7201000000000000E+04	  +9.4351196289062500E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7202000000000000E+04	  +9.4041671752929688E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7203000000000000E+04	  +9.3500003814697266E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7204000000000000E+04	  +9.3000001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7205000000000000E+04	  +9.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7206000000000000E+04	  +9.1999998092651367E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7207000000000000E+04	  +9.1537504196166992E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7208000000000000E+04	  +9.1149997711181641E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7209000000000000E+04	  +8.9149999618530273E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7210000000000000E+04	  +8.5600004196166992E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7211000000000000E+04	  +8.2000007629394531E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7212000000000000E+04	  +7.7999997138977051E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7213000000000000E+04	  +7.4437499046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7214000000000000E+04	  +7.0999999046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7215000000000000E+04	  +6.7562499046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7216000000000000E+04	  +6.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7217000000000000E+04	  +5.9999990463256836E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4854881286621094E+01	
  +1.7218000000000000E+04	  +6.2683835029602051E+00	  +5.6772836208343506E+01	  +0.0000000000000000E+00	  +5.5666046142578125E+01	  +5.8545768737792969E+01	
  +1.7219000000000000E+04	  +8.0107841491699219E+00	  +3.1018348693847656E+02	  +6.4787101745605469E+01	  +2.4175048828125000E+02	  +5.0158699035644531E+01	
  +1.7220000000000000E+04	  +8.7583332061767578E+00	  +1.0686651945114136E+02	  +0.0000000000000000E+00	  +1.0478314971923828E+02	  +4.5066623687744141E+01	
  +1.7221000000000000E+04	  +8.6499996185302734E+00	  +1.2690399432182312E+02	  +0.0000000000000000E+00	  +1.2442999267578125E+02	  +4.4421699523925781E+01	
  +1.7222000000000000E+04	  +8.7500009536743164E+00	  +1.5362062191963196E+02	  +0.0000000000000000E+00	  +1.5062577819824219E+02	  +4.8402465820312500E+01	
  +1.7223000000000000E+04	  +8.5947904586791992E+00	  +3.3395788729190826E+01	  +0.0000000000000000E+00	  +3.2744735717773438E+01	  +5.6029079437255859E+01	
  +1.7224000000000000E+04	  +7.7927083969116211E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3422832489013672E+01	
  +1.7225000000000000E+04	  +7.3999996185302734E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7226000000000000E+04	  +7.1999998092651367E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7227000000000000E+04	  +7.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7228000000000000E+04	  +6.8000001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7229000000000000E+04	  +6.6000003814697266E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7230000000000000E+04	  +6.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7231000000000000E+04	  +6.1562500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7232000000000000E+04	  +5.9000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7233000000000000E+04	  +5.6437501907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7234000000000000E+04	  +5.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7235000000000000E+04	  +5.1999998092651367E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7236000000000000E+04	  +5.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7237000000000000E+04	  +4.8000001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7238000000000000E+04	  +4.6000003814697266E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7239000000000000E+04	  +4.4499998092651367E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7240000000000000E+04	  +4.3000001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7241000000000000E+04	  +4.0999999046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4894676208496094E+01	
  +1.7242000000000000E+04	  +4.9266672134399414E+00	  +3.9346736407279968E+02	  +1.8768846130371094E+02	  +2.0330490112304688E+02	  +5.8629184722900391E+01	
  +1.7243000000000000E+04	  +8.3400001525878906E+00	  +1.1856504001617432E+03	  +7.9612255859375000E+02	  +3.8138967895507812E+02	  +5.0223194122314453E+01	
  +1.7244000000000000E+04	  +9.6133337020874023E+00	  +1.0117986717224121E+03	  +5.8775872802734375E+02	  +4.1668304443359375E+02	  +4.5101604461669922E+01	
  +1.7245000000000000E+04	  +9.3844747543334961E+00	  +6.8493063974380493E+02	  +2.8931918334960938E+02	  +3.8942645263671875E+02	  +4.4419654846191406E+01	
  +1.7246000000000000E+04	  +9.8650722503662109E+00	  +4.1894293785095215E+02	  +1.2220307159423828E+02	  +2.9218249511718750E+02	  +4.8365974426269531E+01	
  +1.7247000000000000E+04	  +9.8324737548828125E+00	  +2.1898743319511414E+02	  +4.3116863250732422E+01	  +1.7352677917480469E+02	  +5.5967548370361328E+01	
  +1.7248000000000000E+04	  +8.6286058425903320E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3380229949951172E+01	
  +1.7249000000000000E+04	  +7.9331254959106445E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7250000000000000E+04	  +7.5887503623962402E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7251000000000000E+04	  +7.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7252000000000000E+04	  +6.9500002861022949E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7253000000000000E+04	  +6.6000003814697266E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7254000000000000E+04	  +6.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7255000000000000E+04	  +5.9499998092651367E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7256000000000000E+04	  +5.6375002861022949E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7257000000000000E+04	  +4.9749999046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.7258000000000000E+04	  +3.8000001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
